area_id,area_name,parameter_id,parameter_description,datetime,value_type,value_text
501524,Luwuk,ws,Wind speed,202406191200,,5
501524,Luwuk,ws,Wind speed,202406191200,,5.75389725
501524,Luwuk,ws,Wind speed,202406191200,,9.26
501524,Luwuk,ws,Wind speed,202406191200,,2.57222222
501524,Luwuk,ws,Wind speed,202406191800,,5
501524,Luwuk,ws,Wind speed,202406191800,,5.75389725
501524,Luwuk,ws,Wind speed,202406191800,,9.26
501524,Luwuk,ws,Wind speed,202406191800,,2.57222222
501524,Luwuk,ws,Wind speed,202406200000,,5
501524,Luwuk,ws,Wind speed,202406200000,,5.75389725
501524,Luwuk,ws,Wind speed,202406200000,,9.26
501524,Luwuk,ws,Wind speed,202406200000,,2.57222222
501524,Luwuk,ws,Wind speed,202406200600,,5
501524,Luwuk,ws,Wind speed,202406200600,,5.75389725
501524,Luwuk,ws,Wind speed,202406200600,,9.26
501524,Luwuk,ws,Wind speed,202406200600,,2.57222222
501524,Luwuk,ws,Wind speed,202406201200,,5
501524,Luwuk,ws,Wind speed,202406201200,,5.75389725
501524,Luwuk,ws,Wind speed,202406201200,,9.26
501524,Luwuk,ws,Wind speed,202406201200,,2.57222222
501524,Luwuk,ws,Wind speed,202406201800,,5
501524,Luwuk,ws,Wind speed,202406201800,,5.75389725
501524,Luwuk,ws,Wind speed,202406201800,,9.26
501524,Luwuk,ws,Wind speed,202406201800,,2.57222222
1200106,Palu,hu,Humidity,202406180000,,95
1200106,Palu,hu,Humidity,202406180600,,70
1200106,Palu,hu,Humidity,202406181200,,100
1200106,Palu,hu,Humidity,202406181800,,100
1200106,Palu,hu,Humidity,202406190000,,95
1200106,Palu,hu,Humidity,202406190600,,90
1200106,Palu,hu,Humidity,202406191200,,100
1200106,Palu,hu,Humidity,202406191800,,95
1200106,Palu,hu,Humidity,202406200000,,90
1200106,Palu,hu,Humidity,202406200600,,70
1200106,Palu,hu,Humidity,202406201200,,95
1200106,Palu,hu,Humidity,202406201800,,95
1200106,Palu,humax,Max humidity,202406181200,,100
1200106,Palu,humax,Max humidity,202406191200,,100
1200106,Palu,humax,Max humidity,202406201200,,95
1200106,Palu,tmax,Max temperature,202406181200,,28
1200106,Palu,tmax,Max temperature,202406181200,,82.4
1200106,Palu,tmax,Max temperature,202406191200,,28
1200106,Palu,tmax,Max temperature,202406191200,,82.4
1200106,Palu,tmax,Max temperature,202406201200,,29
1200106,Palu,tmax,Max temperature,202406201200,,84.2
1200106,Palu,humin,Min humidity,202406181200,,70
1200106,Palu,humin,Min humidity,202406191200,,75
1200106,Palu,humin,Min humidity,202406201200,,70
1200106,Palu,tmin,Min temperature,202406181200,,23
1200106,Palu,tmin,Min temperature,202406181200,,73.4
1200106,Palu,tmin,Min temperature,202406191200,,21
1200106,Palu,tmin,Min temperature,202406191200,,69.8
1200106,Palu,tmin,Min temperature,202406201200,,21
1200106,Palu,tmin,Min temperature,202406201200,,69.8
1200106,Palu,t,Temperature,202406180000,,23
1200106,Palu,t,Temperature,202406180000,,73.4
1200106,Palu,t,Temperature,202406180600,,28
1200106,Palu,t,Temperature,202406180600,,82.4
1200106,Palu,t,Temperature,202406181200,,23
1200106,Palu,t,Temperature,202406181200,,73.4
1200106,Palu,t,Temperature,202406181800,,22
1200106,Palu,t,Temperature,202406181800,,71.6
1200106,Palu,t,Temperature,202406190000,,22
1200106,Palu,t,Temperature,202406190000,,71.6
1200106,Palu,t,Temperature,202406190600,,24
1200106,Palu,t,Temperature,202406190600,,75.2
1200106,Palu,t,Temperature,202406191200,,23
1200106,Palu,t,Temperature,202406191200,,73.4
1200106,Palu,t,Temperature,202406191800,,21
1200106,Palu,t,Temperature,202406191800,,69.8
1200106,Palu,t,Temperature,202406200000,,23
1200106,Palu,t,Temperature,202406200000,,73.4
1200106,Palu,t,Temperature,202406200600,,29
1200106,Palu,t,Temperature,202406200600,,84.2
1200106,Palu,t,Temperature,202406201200,,24
1200106,Palu,t,Temperature,202406201200,,75.2
1200106,Palu,t,Temperature,202406201800,,22
1200106,Palu,t,Temperature,202406201800,,71.6
1200106,Palu,weather,Weather,202406180000,,60
1200106,Palu,weather,Weather,202406180600,,60
1200106,Palu,weather,Weather,202406181200,,3
1200106,Palu,weather,Weather,202406181800,,95
1200106,Palu,weather,Weather,202406190000,,60
1200106,Palu,weather,Weather,202406190600,,95
1200106,Palu,weather,Weather,202406191200,,60
1200106,Palu,weather,Weather,202406191800,,1
1200106,Palu,weather,Weather,202406200000,,1
1200106,Palu,weather,Weather,202406200600,,1
1200106,Palu,weather,Weather,202406201200,,3
1200106,Palu,weather,Weather,202406201800,,1
1200106,Palu,wd,Wind direction,202406180000,,0
1200106,Palu,wd,Wind direction,202406180000,,VARIABLE
1200106,Palu,wd,Wind direction,202406180000,,000
1200106,Palu,wd,Wind direction,202406180600,,22.5
1200106,Palu,wd,Wind direction,202406180600,,NNE
1200106,Palu,wd,Wind direction,202406180600,,2230
1200106,Palu,wd,Wind direction,202406181200,,337.5
1200106,Palu,wd,Wind direction,202406181200,,NNW
1200106,Palu,wd,Wind direction,202406181200,,33730
1200106,Palu,wd,Wind direction,202406181800,,0
1200106,Palu,wd,Wind direction,202406181800,,VARIABLE
1200106,Palu,wd,Wind direction,202406181800,,000
1200106,Palu,wd,Wind direction,202406190000,,202.5
1200106,Palu,wd,Wind direction,202406190000,,SSW
1200106,Palu,wd,Wind direction,202406190000,,20230
1200106,Palu,wd,Wind direction,202406190600,,22.5
1200106,Palu,wd,Wind direction,202406190600,,NNE
1200106,Palu,wd,Wind direction,202406190600,,2230
1200106,Palu,wd,Wind direction,202406191200,,0
1200106,Palu,wd,Wind direction,202406191200,,VARIABLE
1200106,Palu,wd,Wind direction,202406191200,,000
1200106,Palu,wd,Wind direction,202406191800,,180
1200106,Palu,wd,Wind direction,202406191800,,S
1200106,Palu,wd,Wind direction,202406191800,,18000
1200106,Palu,wd,Wind direction,202406200000,,0
1200106,Palu,wd,Wind direction,202406200000,,VARIABLE
1200106,Palu,wd,Wind direction,202406200000,,000
1200106,Palu,wd,Wind direction,202406200600,,0
1200106,Palu,wd,Wind direction,202406200600,,VARIABLE
1200106,Palu,wd,Wind direction,202406200600,,000
1200106,Palu,wd,Wind direction,202406201200,,0
1200106,Palu,wd,Wind direction,202406201200,,VARIABLE
1200106,Palu,wd,Wind direction,202406201200,,000
1200106,Palu,wd,Wind direction,202406201800,,135
1200106,Palu,wd,Wind direction,202406201800,,SE
1200106,Palu,wd,Wind direction,202406201800,,13500
1200106,Palu,ws,Wind speed,202406180000,,0
1200106,Palu,ws,Wind speed,202406180000,,0
1200106,Palu,ws,Wind speed,202406180000,,0
1200106,Palu,ws,Wind speed,202406180000,,0
1200106,Palu,ws,Wind speed,202406180600,,5
1200106,Palu,ws,Wind speed,202406180600,,5.75389725
1200106,Palu,ws,Wind speed,202406180600,,9.26
1200106,Palu,ws,Wind speed,202406180600,,2.57222222
1200106,Palu,ws,Wind speed,202406181200,,2
1200106,Palu,ws,Wind speed,202406181200,,2.3015589
1200106,Palu,ws,Wind speed,202406181200,,3.704
1200106,Palu,ws,Wind speed,202406181200,,1.028888888
1200106,Palu,ws,Wind speed,202406181800,,0
1200106,Palu,ws,Wind speed,202406181800,,0
1200106,Palu,ws,Wind speed,202406181800,,0
1200106,Palu,ws,Wind speed,202406181800,,0
1200106,Palu,ws,Wind speed,202406190000,,2
1200106,Palu,ws,Wind speed,202406190000,,2.3015589
1200106,Palu,ws,Wind speed,202406190000,,3.704
1200106,Palu,ws,Wind speed,202406190000,,1.028888888
1200106,Palu,ws,Wind speed,202406190600,,2
1200106,Palu,ws,Wind speed,202406190600,,2.3015589
1200106,Palu,ws,Wind speed,202406190600,,3.704
1200106,Palu,ws,Wind speed,202406190600,,1.028888888
1200106,Palu,ws,Wind speed,202406191200,,0
1200106,Palu,ws,Wind speed,202406191200,,0
1200106,Palu,ws,Wind speed,202406191200,,0
1200106,Palu,ws,Wind speed,202406191200,,0
1200106,Palu,ws,Wind speed,202406191800,,2
1200106,Palu,ws,Wind speed,202406191800,,2.3015589
1200106,Palu,ws,Wind speed,202406191800,,3.704
1200106,Palu,ws,Wind speed,202406191800,,1.028888888
1200106,Palu,ws,Wind speed,202406200000,,0
1200106,Palu,ws,Wind speed,202406200000,,0
1200106,Palu,ws,Wind speed,202406200000,,0
1200106,Palu,ws,Wind speed,202406200000,,0
1200106,Palu,ws,Wind speed,202406200600,,0
1200106,Palu,ws,Wind speed,202406200600,,0
1200106,Palu,ws,Wind speed,202406200600,,0
1200106,Palu,ws,Wind speed,202406200600,,0
1200106,Palu,ws,Wind speed,202406201200,,0
1200106,Palu,ws,Wind speed,202406201200,,0
1200106,Palu,ws,Wind speed,202406201200,,0
1200106,Palu,ws,Wind speed,202406201200,,0
1200106,Palu,ws,Wind speed,202406201800,,2
1200106,Palu,ws,Wind speed,202406201800,,2.3015589
1200106,Palu,ws,Wind speed,202406201800,,3.704
1200106,Palu,ws,Wind speed,202406201800,,1.028888888
501526,Parigi,hu,Humidity,202406180000,,95
501526,Parigi,hu,Humidity,202406180600,,85
501526,Parigi,hu,Humidity,202406181200,,90
501526,Parigi,hu,Humidity,202406181800,,95
501526,Parigi,hu,Humidity,202406190000,,95
501526,Parigi,hu,Humidity,202406190600,,90
501526,Parigi,hu,Humidity,202406191200,,90
501526,Parigi,hu,Humidity,202406191800,,90
501526,Parigi,hu,Humidity,202406200000,,90
501526,Parigi,hu,Humidity,202406200600,,85
501526,Parigi,hu,Humidity,202406201200,,85
501526,Parigi,hu,Humidity,202406201800,,85
501526,Parigi,humax,Max humidity,202406181200,,95
501526,Parigi,humax,Max humidity,202406191200,,95
501526,Parigi,humax,Max humidity,202406201200,,90
501526,Parigi,tmax,Max temperature,202406181200,,27
501526,Parigi,tmax,Max temperature,202406181200,,80.6
501526,Parigi,tmax,Max temperature,202406191200,,26
501526,Parigi,tmax,Max temperature,202406191200,,78.8
501526,Parigi,tmax,Max temperature,202406201200,,27
501526,Parigi,tmax,Max temperature,202406201200,,80.6
501526,Parigi,humin,Min humidity,202406181200,,85
501526,Parigi,humin,Min humidity,202406191200,,85
501526,Parigi,humin,Min humidity,202406201200,,85
501526,Parigi,tmin,Min temperature,202406181200,,23
501526,Parigi,tmin,Min temperature,202406181200,,73.4
501526,Parigi,tmin,Min temperature,202406191200,,24
501526,Parigi,tmin,Min temperature,202406191200,,75.2
501526,Parigi,tmin,Min temperature,202406201200,,23
501526,Parigi,tmin,Min temperature,202406201200,,73.4
501526,Parigi,t,Temperature,202406180000,,24
501526,Parigi,t,Temperature,202406180000,,75.2
501526,Parigi,t,Temperature,202406180600,,27
501526,Parigi,t,Temperature,202406180600,,80.6
501526,Parigi,t,Temperature,202406181200,,25
501526,Parigi,t,Temperature,202406181200,,77
501526,Parigi,t,Temperature,202406181800,,24
501526,Parigi,t,Temperature,202406181800,,75.2
501526,Parigi,t,Temperature,202406190000,,25
501526,Parigi,t,Temperature,202406190000,,77
501526,Parigi,t,Temperature,202406190600,,26
501526,Parigi,t,Temperature,202406190600,,78.8
501526,Parigi,t,Temperature,202406191200,,24
501526,Parigi,t,Temperature,202406191200,,75.2
501526,Parigi,t,Temperature,202406191800,,24
501526,Parigi,t,Temperature,202406191800,,75.2
501526,Parigi,t,Temperature,202406200000,,25
501526,Parigi,t,Temperature,202406200000,,77
501526,Parigi,t,Temperature,202406200600,,27
501526,Parigi,t,Temperature,202406200600,,80.6
501526,Parigi,t,Temperature,202406201200,,26
501526,Parigi,t,Temperature,202406201200,,78.8
501526,Parigi,t,Temperature,202406201800,,24
501526,Parigi,t,Temperature,202406201800,,75.2
501526,Parigi,weather,Weather,202406180000,,95
501526,Parigi,weather,Weather,202406180600,,60
501526,Parigi,weather,Weather,202406181200,,3
501526,Parigi,weather,Weather,202406181800,,60
501526,Parigi,weather,Weather,202406190000,,60
501526,Parigi,weather,Weather,202406190600,,95
501526,Parigi,weather,Weather,202406191200,,3
501526,Parigi,weather,Weather,202406191800,,1
501526,Parigi,weather,Weather,202406200000,,1
501526,Parigi,weather,Weather,202406200600,,1
501526,Parigi,weather,Weather,202406201200,,1
501526,Parigi,weather,Weather,202406201800,,1
501526,Parigi,wd,Wind direction,202406180000,,0
501526,Parigi,wd,Wind direction,202406180000,,VARIABLE
501526,Parigi,wd,Wind direction,202406180000,,000
501526,Parigi,wd,Wind direction,202406180600,,45
501526,Parigi,wd,Wind direction,202406180600,,NE
501526,Parigi,wd,Wind direction,202406180600,,4500
501526,Parigi,wd,Wind direction,202406181200,,0
501526,Parigi,wd,Wind direction,202406181200,,VARIABLE
501526,Parigi,wd,Wind direction,202406181200,,000
501526,Parigi,wd,Wind direction,202406181800,,315
501526,Parigi,wd,Wind direction,202406181800,,NW
501526,Parigi,wd,Wind direction,202406181800,,31500
501526,Parigi,wd,Wind direction,202406190000,,45
501526,Parigi,wd,Wind direction,202406190000,,NE
501526,Parigi,wd,Wind direction,202406190000,,4500
501526,Parigi,wd,Wind direction,202406190600,,45
501526,Parigi,wd,Wind direction,202406190600,,NE
501526,Parigi,wd,Wind direction,202406190600,,4500
501526,Parigi,wd,Wind direction,202406191200,,112.5
501526,Parigi,wd,Wind direction,202406191200,,ESE
501526,Parigi,wd,Wind direction,202406191200,,11230
501526,Parigi,wd,Wind direction,202406191800,,225
501526,Parigi,wd,Wind direction,202406191800,,SW
501526,Parigi,wd,Wind direction,202406191800,,22500
501526,Parigi,wd,Wind direction,202406200000,,0
501526,Parigi,wd,Wind direction,202406200000,,VARIABLE
501526,Parigi,wd,Wind direction,202406200000,,000
501526,Parigi,wd,Wind direction,202406200600,,45
501526,Parigi,wd,Wind direction,202406200600,,NE
501526,Parigi,wd,Wind direction,202406200600,,4500
501526,Parigi,wd,Wind direction,202406201200,,0
501526,Parigi,wd,Wind direction,202406201200,,VARIABLE
501526,Parigi,wd,Wind direction,202406201200,,000
501526,Parigi,wd,Wind direction,202406201800,,247.5
501526,Parigi,wd,Wind direction,202406201800,,WSW
501526,Parigi,wd,Wind direction,202406201800,,24730
501526,Parigi,ws,Wind speed,202406180000,,0
501526,Parigi,ws,Wind speed,202406180000,,0
501526,Parigi,ws,Wind speed,202406180000,,0
501526,Parigi,ws,Wind speed,202406180000,,0
501526,Parigi,ws,Wind speed,202406180600,,5
501526,Parigi,ws,Wind speed,202406180600,,5.75389725
501526,Parigi,ws,Wind speed,202406180600,,9.26
501526,Parigi,ws,Wind speed,202406180600,,2.57222222
501526,Parigi,ws,Wind speed,202406181200,,0
501526,Parigi,ws,Wind speed,202406181200,,0
501526,Parigi,ws,Wind speed,202406181200,,0
501526,Parigi,ws,Wind speed,202406181200,,0
501526,Parigi,ws,Wind speed,202406181800,,5
501526,Parigi,ws,Wind speed,202406181800,,5.75389725
501526,Parigi,ws,Wind speed,202406181800,,9.26
501526,Parigi,ws,Wind speed,202406181800,,2.57222222
501526,Parigi,ws,Wind speed,202406190000,,2
501526,Parigi,ws,Wind speed,202406190000,,2.3015589
501526,Parigi,ws,Wind speed,202406190000,,3.704
501526,Parigi,ws,Wind speed,202406190000,,1.028888888
501526,Parigi,ws,Wind speed,202406190600,,5
501526,Parigi,ws,Wind speed,202406190600,,5.75389725
501526,Parigi,ws,Wind speed,202406190600,,9.26
501526,Parigi,ws,Wind speed,202406190600,,2.57222222
501526,Parigi,ws,Wind speed,202406191200,,2
501526,Parigi,ws,Wind speed,202406191200,,2.3015589
501526,Parigi,ws,Wind speed,202406191200,,3.704
501526,Parigi,ws,Wind speed,202406191200,,1.028888888
501526,Parigi,ws,Wind speed,202406191800,,2
501526,Parigi,ws,Wind speed,202406191800,,2.3015589
501526,Parigi,ws,Wind speed,202406191800,,3.704
501526,Parigi,ws,Wind speed,202406191800,,1.028888888
501526,Parigi,ws,Wind speed,202406200000,,0
501526,Parigi,ws,Wind speed,202406200000,,0
501526,Parigi,ws,Wind speed,202406200000,,0
501526,Parigi,ws,Wind speed,202406200000,,0
501526,Parigi,ws,Wind speed,202406200600,,5
501526,Parigi,ws,Wind speed,202406200600,,5.75389725
501526,Parigi,ws,Wind speed,202406200600,,9.26
501526,Parigi,ws,Wind speed,202406200600,,2.57222222
501526,Parigi,ws,Wind speed,202406201200,,0
501526,Parigi,ws,Wind speed,202406201200,,0
501526,Parigi,ws,Wind speed,202406201200,,0
501526,Parigi,ws,Wind speed,202406201200,,0
501526,Parigi,ws,Wind speed,202406201800,,2
501526,Parigi,ws,Wind speed,202406201800,,2.3015589
501526,Parigi,ws,Wind speed,202406201800,,3.704
501526,Parigi,ws,Wind speed,202406201800,,1.028888888
501527,Poso,hu,Humidity,202406180000,,85
501527,Poso,hu,Humidity,202406180600,,75
501527,Poso,hu,Humidity,202406181200,,80
501527,Poso,hu,Humidity,202406181800,,85
501527,Poso,hu,Humidity,202406190000,,85
501527,Poso,hu,Humidity,202406190600,,75
501527,Poso,hu,Humidity,202406191200,,85
501527,Poso,hu,Humidity,202406191800,,85
501527,Poso,hu,Humidity,202406200000,,80
501527,Poso,hu,Humidity,202406200600,,70
501527,Poso,hu,Humidity,202406201200,,80
501527,Poso,hu,Humidity,202406201800,,80
501527,Poso,humax,Max humidity,202406181200,,85
501527,Poso,humax,Max humidity,202406191200,,90
501527,Poso,humax,Max humidity,202406201200,,85
501527,Poso,tmax,Max temperature,202406181200,,29
501527,Poso,tmax,Max temperature,202406181200,,84.2
501527,Poso,tmax,Max temperature,202406191200,,29
501527,Poso,tmax,Max temperature,202406191200,,84.2
501527,Poso,tmax,Max temperature,202406201200,,30
501527,Poso,tmax,Max temperature,202406201200,,86
501527,Poso,humin,Min humidity,202406181200,,75
501527,Poso,humin,Min humidity,202406191200,,75
501527,Poso,humin,Min humidity,202406201200,,70
501527,Poso,tmin,Min temperature,202406181200,,24
501527,Poso,tmin,Min temperature,202406181200,,75.2
501527,Poso,tmin,Min temperature,202406191200,,26
501527,Poso,tmin,Min temperature,202406191200,,78.8
501527,Poso,tmin,Min temperature,202406201200,,25
501527,Poso,tmin,Min temperature,202406201200,,77
501527,Poso,t,Temperature,202406180000,,26
501527,Poso,t,Temperature,202406180000,,78.8
501527,Poso,t,Temperature,202406180600,,29
501527,Poso,t,Temperature,202406180600,,84.2
501527,Poso,t,Temperature,202406181200,,27
501527,Poso,t,Temperature,202406181200,,80.6
501527,Poso,t,Temperature,202406181800,,26
501527,Poso,t,Temperature,202406181800,,78.8
501527,Poso,t,Temperature,202406190000,,26
501527,Poso,t,Temperature,202406190000,,78.8
501527,Poso,t,Temperature,202406190600,,29
501527,Poso,t,Temperature,202406190600,,84.2
501527,Poso,t,Temperature,202406191200,,26
501527,Poso,t,Temperature,202406191200,,78.8
501527,Poso,t,Temperature,202406191800,,26
501527,Poso,t,Temperature,202406191800,,78.8
501527,Poso,t,Temperature,202406200000,,27
501527,Poso,t,Temperature,202406200000,,80.6
501527,Poso,t,Temperature,202406200600,,30
501527,Poso,t,Temperature,202406200600,,86
501527,Poso,t,Temperature,202406201200,,27
501527,Poso,t,Temperature,202406201200,,80.6
501527,Poso,t,Temperature,202406201800,,26
501527,Poso,t,Temperature,202406201800,,78.8
501527,Poso,weather,Weather,202406180000,,1
501527,Poso,weather,Weather,202406180600,,1
501527,Poso,weather,Weather,202406181200,,1
501527,Poso,weather,Weather,202406181800,,3
501527,Poso,weather,Weather,202406190000,,60
501527,Poso,weather,Weather,202406190600,,60
501527,Poso,weather,Weather,202406191200,,1
501527,Poso,weather,Weather,202406191800,,3
501527,Poso,weather,Weather,202406200000,,1
501527,Poso,weather,Weather,202406200600,,0
501527,Poso,weather,Weather,202406201200,,60
501527,Poso,weather,Weather,202406201800,,1
501527,Poso,wd,Wind direction,202406180000,,315
501527,Poso,wd,Wind direction,202406180000,,NW
501527,Poso,wd,Wind direction,202406180000,,31500
501527,Poso,wd,Wind direction,202406180600,,0
501527,Poso,wd,Wind direction,202406180600,,VARIABLE
501527,Poso,wd,Wind direction,202406180600,,000
501527,Poso,wd,Wind direction,202406181200,,112.5
501527,Poso,wd,Wind direction,202406181200,,ESE
501527,Poso,wd,Wind direction,202406181200,,11230
501527,Poso,wd,Wind direction,202406181800,,0
501527,Poso,wd,Wind direction,202406181800,,VARIABLE
501527,Poso,wd,Wind direction,202406181800,,000
501527,Poso,wd,Wind direction,202406190000,,270
501527,Poso,wd,Wind direction,202406190000,,W
501527,Poso,wd,Wind direction,202406190000,,27000
501527,Poso,wd,Wind direction,202406190600,,337.5
501527,Poso,wd,Wind direction,202406190600,,NNW
501527,Poso,wd,Wind direction,202406190600,,33730
501527,Poso,wd,Wind direction,202406191200,,112.5
501527,Poso,wd,Wind direction,202406191200,,ESE
501527,Poso,wd,Wind direction,202406191200,,11230
501527,Poso,wd,Wind direction,202406191800,,135
501527,Poso,wd,Wind direction,202406191800,,SE
501527,Poso,wd,Wind direction,202406191800,,13500
501527,Poso,wd,Wind direction,202406200000,,202.5
501527,Poso,wd,Wind direction,202406200000,,SSW
501527,Poso,wd,Wind direction,202406200000,,20230
501527,Poso,wd,Wind direction,202406200600,,0
501527,Poso,wd,Wind direction,202406200600,,VARIABLE
501527,Poso,wd,Wind direction,202406200600,,000
501527,Poso,wd,Wind direction,202406201200,,90
501527,Poso,wd,Wind direction,202406201200,,E
501527,Poso,wd,Wind direction,202406201200,,9000
501527,Poso,wd,Wind direction,202406201800,,112.5
501527,Poso,wd,Wind direction,202406201800,,ESE
501527,Poso,wd,Wind direction,202406201800,,11230
501527,Poso,ws,Wind speed,202406180000,,5
501527,Poso,ws,Wind speed,202406180000,,5.75389725
501527,Poso,ws,Wind speed,202406180000,,9.26
501527,Poso,ws,Wind speed,202406180000,,2.57222222
501527,Poso,ws,Wind speed,202406180600,,0
501527,Poso,ws,Wind speed,202406180600,,0
501527,Poso,ws,Wind speed,202406180600,,0
501527,Poso,ws,Wind speed,202406180600,,0
501527,Poso,ws,Wind speed,202406181200,,5
501527,Poso,ws,Wind speed,202406181200,,5.75389725
501527,Poso,ws,Wind speed,202406181200,,9.26
501527,Poso,ws,Wind speed,202406181200,,2.57222222
501527,Poso,ws,Wind speed,202406181800,,0
501527,Poso,ws,Wind speed,202406181800,,0
501527,Poso,ws,Wind speed,202406181800,,0
501527,Poso,ws,Wind speed,202406181800,,0
501527,Poso,ws,Wind speed,202406190000,,2
501527,Poso,ws,Wind speed,202406190000,,2.3015589
501527,Poso,ws,Wind speed,202406190000,,3.704
501527,Poso,ws,Wind speed,202406190000,,1.028888888
501527,Poso,ws,Wind speed,202406190600,,5
501527,Poso,ws,Wind speed,202406190600,,5.75389725
501527,Poso,ws,Wind speed,202406190600,,9.26
501527,Poso,ws,Wind speed,202406190600,,2.57222222
501527,Poso,ws,Wind speed,202406191200,,2
501527,Poso,ws,Wind speed,202406191200,,2.3015589
501527,Poso,ws,Wind speed,202406191200,,3.704
501527,Poso,ws,Wind speed,202406191200,,1.028888888
501527,Poso,ws,Wind speed,202406191800,,2
501527,Poso,ws,Wind speed,202406191800,,2.3015589
501527,Poso,ws,Wind speed,202406191800,,3.704
501527,Poso,ws,Wind speed,202406191800,,1.028888888
501527,Poso,ws,Wind speed,202406200000,,2
501527,Poso,ws,Wind speed,202406200000,,2.3015589
501527,Poso,ws,Wind speed,202406200000,,3.704
501527,Poso,ws,Wind speed,202406200000,,1.028888888
501527,Poso,ws,Wind speed,202406200600,,0
501527,Poso,ws,Wind speed,202406200600,,0
501527,Poso,ws,Wind speed,202406200600,,0
501527,Poso,ws,Wind speed,202406200600,,0
501527,Poso,ws,Wind speed,202406201200,,5
501527,Poso,ws,Wind speed,202406201200,,5.75389725
501527,Poso,ws,Wind speed,202406201200,,9.26
501527,Poso,ws,Wind speed,202406201200,,2.57222222
501527,Poso,ws,Wind speed,202406201800,,2
501527,Poso,ws,Wind speed,202406201800,,2.3015589
501527,Poso,ws,Wind speed,202406201800,,3.704
501527,Poso,ws,Wind speed,202406201800,,1.028888888
501528,Salakan,hu,Humidity,202406180000,,90
501528,Salakan,hu,Humidity,202406180600,,80
501528,Salakan,hu,Humidity,202406181200,,90
501528,Salakan,hu,Humidity,202406181800,,90
501528,Salakan,hu,Humidity,202406190000,,90
501528,Salakan,hu,Humidity,202406190600,,85
501528,Salakan,hu,Humidity,202406191200,,85
501528,Salakan,hu,Humidity,202406191800,,85
501528,Salakan,hu,Humidity,202406200000,,75
501528,Salakan,hu,Humidity,202406200600,,70
501528,Salakan,hu,Humidity,202406201200,,80
501528,Salakan,hu,Humidity,202406201800,,85
501528,Salakan,humax,Max humidity,202406181200,,95
501528,Salakan,humax,Max humidity,202406191200,,95
501528,Salakan,humax,Max humidity,202406201200,,85
501528,Salakan,tmax,Max temperature,202406181200,,27
501528,Salakan,tmax,Max temperature,202406181200,,80.6
501528,Salakan,tmax,Max temperature,202406191200,,26
501528,Salakan,tmax,Max temperature,202406191200,,78.8
501528,Salakan,tmax,Max temperature,202406201200,,27
501528,Salakan,tmax,Max temperature,202406201200,,80.6
501528,Salakan,humin,Min humidity,202406181200,,80
501528,Salakan,humin,Min humidity,202406191200,,85
501528,Salakan,humin,Min humidity,202406201200,,70
501528,Salakan,tmin,Min temperature,202406181200,,23
501528,Salakan,tmin,Min temperature,202406181200,,73.4
501528,Salakan,tmin,Min temperature,202406191200,,24
501528,Salakan,tmin,Min temperature,202406191200,,75.2
501528,Salakan,tmin,Min temperature,202406201200,,25
501528,Salakan,tmin,Min temperature,202406201200,,77
501528,Salakan,t,Temperature,202406180000,,25
501528,Salakan,t,Temperature,202406180000,,77
501528,Salakan,t,Temperature,202406180600,,27
501528,Salakan,t,Temperature,202406180600,,80.6
501528,Salakan,t,Temperature,202406181200,,25
501528,Salakan,t,Temperature,202406181200,,77
501528,Salakan,t,Temperature,202406181800,,24
501528,Salakan,t,Temperature,202406181800,,75.2
501528,Salakan,t,Temperature,202406190000,,25
501528,Salakan,t,Temperature,202406190000,,77
501528,Salakan,t,Temperature,202406190600,,25
501528,Salakan,t,Temperature,202406190600,,77
501528,Salakan,t,Temperature,202406191200,,25
501528,Salakan,t,Temperature,202406191200,,77
501528,Salakan,t,Temperature,202406191800,,25
501528,Salakan,t,Temperature,202406191800,,77
501528,Salakan,t,Temperature,202406200000,,27
501528,Salakan,t,Temperature,202406200000,,80.6
501528,Salakan,t,Temperature,202406200600,,27
501528,Salakan,t,Temperature,202406200600,,80.6
501528,Salakan,t,Temperature,202406201200,,25
501528,Salakan,t,Temperature,202406201200,,77
501528,Salakan,t,Temperature,202406201800,,25
501528,Salakan,t,Temperature,202406201800,,77
501528,Salakan,weather,Weather,202406180000,,3
501528,Salakan,weather,Weather,202406180600,,3
501528,Salakan,weather,Weather,202406181200,,3
501528,Salakan,weather,Weather,202406181800,,3
501528,Salakan,weather,Weather,202406190000,,60
501528,Salakan,weather,Weather,202406190600,,3
501528,Salakan,weather,Weather,202406191200,,3
501528,Salakan,weather,Weather,202406191800,,1
501528,Salakan,weather,Weather,202406200000,,3
501528,Salakan,weather,Weather,202406200600,,3
501528,Salakan,weather,Weather,202406201200,,1
501528,Salakan,weather,Weather,202406201800,,3
501528,Salakan,wd,Wind direction,202406180000,,202.5
501528,Salakan,wd,Wind direction,202406180000,,SSW
501528,Salakan,wd,Wind direction,202406180000,,20230
501528,Salakan,wd,Wind direction,202406180600,,180
501528,Salakan,wd,Wind direction,202406180600,,S
501528,Salakan,wd,Wind direction,202406180600,,18000
501528,Salakan,wd,Wind direction,202406181200,,180
501528,Salakan,wd,Wind direction,202406181200,,S
501528,Salakan,wd,Wind direction,202406181200,,18000
501528,Salakan,wd,Wind direction,202406181800,,180
501528,Salakan,wd,Wind direction,202406181800,,S
501528,Salakan,wd,Wind direction,202406181800,,18000
501528,Salakan,wd,Wind direction,202406190000,,202.5
